count,cpu_usage,memory_usage,signal
7622,77,51,yes
7623,97,16,yes
7624,65,13,yes
7625,17,28,yes
7626,94,42,yes
7627,48,84,yes
7628,57,31,yes
7629,53,38,yes
7630,29,100,yes
7631,34,72,yes
7632,7,14,yes
7633,86,48,yes
7634,24,94,yes
7635,93,65,yes
7636,97,9,yes
7637,32,60,yes
7638,41,18,yes
7639,27,1,yes
7640,95,100,yes
7641,41,55,yes
7642,79,97,yes
7643,64,71,yes
7644,64,69,yes
7645,34,61,yes
7646,89,99,yes
7647,66,52,yes
7648,26,30,yes
7649,54,18,yes
7650,9,17,yes
7651,63,56,yes
7652,66,28,yes
7653,62,88,yes
7654,7,65,yes
7655,13,11,yes
7656,14,70,yes
7657,47,12,yes
7658,45,36,yes
7659,5,1,no
7660,91,86,yes
7661,52,72,yes
7662,39,75,yes
7663,22,43,yes
7664,23,15,yes
7665,51,98,yes
7666,65,7,yes
7667,89,60,yes
7668,20,16,yes
7669,40,1,yes
7670,45,69,yes
7671,61,10,yes
7672,88,78,yes
7673,78,64,yes
7674,4,19,yes
7675,72,82,yes
7676,79,90,yes
7677,86,2,yes
7678,29,73,yes
7679,73,13,yes
7680,4,93,yes
7681,10,22,yes
7682,94,46,yes
7683,54,78,yes
7684,10,4,no
7685,47,17,yes
7686,12,40,yes
7687,6,90,yes
7688,71,27,yes
7689,77,67,yes
7690,48,54,yes
7691,6,70,yes
7692,51,10,yes
7693,18,44,yes
7694,38,14,yes
7695,68,38,yes
7696,11,54,yes
7697,44,71,yes
7698,1,25,yes
7699,13,58,yes
7700,80,6,yes
7701,26,7,yes
7702,11,12,yes
7703,22,71,yes
7704,61,4,yes
7705,44,10,yes
7706,47,90,yes
7707,22,6,yes
7708,62,96,yes
7709,72,52,yes
7710,34,7,yes
7711,43,3,yes
7712,20,43,yes
7713,30,40,yes
7714,95,84,yes
7715,59,41,yes
7716,41,57,yes
7717,77,23,yes
7718,29,99,yes
7719,58,66,yes
7720,20,55,yes
7721,90,97,yes
7722,7,88,yes
7723,93,12,yes
7724,40,94,yes
7725,41,34,yes
7726,22,39,yes
7727,71,11,yes
7728,21,20,yes
7729,35,33,yes
7730,28,77,yes
7731,82,39,yes
7732,18,67,yes
7733,84,76,yes
7734,84,13,yes
7735,77,30,yes
7736,70,3,yes
7737,45,31,yes
7738,84,16,yes
7739,32,20,yes
7740,12,94,yes
7741,28,55,yes
7742,96,91,yes
7743,62,91,yes
7744,49,12,yes
7745,76,74,yes
7746,15,86,yes
7747,16,6,yes
7748,61,88,yes
7749,11,96,yes
7750,95,97,yes
7751,67,58,yes
7752,25,26,yes
7753,47,31,yes
7754,56,2,yes
7755,59,18,yes
7756,99,10,yes
7757,26,47,yes
7758,41,32,yes
7759,14,77,yes
7760,39,64,yes
7761,71,63,yes
7762,83,29,yes
7763,49,8,yes
7764,32,60,yes
7765,96,21,yes
7766,26,31,yes
7767,13,56,yes
7768,57,65,yes
7769,33,70,yes
7770,27,50,yes
7771,75,96,yes
7772,78,59,yes
7773,60,22,yes
7774,35,40,yes
7775,21,19,yes
7776,90,14,yes
7777,85,20,yes
7778,44,24,yes
7779,36,91,yes
7780,26,84,yes
7781,19,45,yes
7782,23,94,yes
7783,94,16,yes
7784,74,79,yes
7785,27,30,yes
7786,47,58,yes
7787,17,61,yes
7788,42,90,yes
7789,27,71,yes
7790,92,12,yes
7791,23,37,yes
7792,91,75,yes
7793,77,37,yes
7794,53,50,yes
7795,70,70,yes
7796,25,73,yes
7797,92,100,yes
7798,95,52,yes
7799,44,91,yes
7800,83,38,yes
7801,20,26,yes
7802,28,47,yes
7803,35,82,yes
7804,70,93,yes
7805,34,1,yes
7806,43,68,yes
7807,83,29,yes
7808,8,45,yes
7809,54,21,yes
7810,1,90,yes
7811,27,66,yes
7812,71,61,yes
7813,71,18,yes
7814,97,49,yes
7815,70,56,yes
7816,49,100,yes
7817,9,59,yes
7818,5,49,yes
7819,76,98,yes
7820,63,27,yes
7821,70,98,yes
7822,19,22,yes
7823,29,89,yes
7824,66,88,yes
7825,77,47,yes
7826,87,78,yes
7827,70,99,yes
7828,17,83,yes
7829,16,71,yes
7830,39,42,yes
7831,15,53,yes
7832,6,42,yes
7833,64,62,yes
7834,1,11,yes
7835,82,7,yes
7836,19,59,yes
7837,70,50,yes
7838,20,17,yes
7839,63,51,yes
7840,67,46,yes
7841,70,80,yes
7842,36,38,yes
7843,94,39,yes
7844,16,65,yes
7845,60,40,yes
7846,83,80,yes
7847,59,12,yes
7848,15,100,yes
7849,52,23,yes
7850,19,88,yes
7851,85,39,yes
7852,65,57,yes
7853,25,32,yes
7854,41,36,yes
7855,34,48,yes
7856,96,48,yes
7857,27,14,yes
7858,26,32,yes
7859,49,58,yes
7860,11,73,yes
7861,2,41,yes
7862,36,22,yes
7863,46,75,yes
7864,66,79,yes
7865,67,33,yes
7866,95,77,yes
7867,8,37,yes
7868,76,12,yes
7869,17,89,yes
7870,3,83,yes
7871,53,39,yes
7872,51,75,yes
7873,97,48,yes
7874,84,27,yes
7875,78,71,yes
7876,67,48,yes
7877,11,12,yes
7878,86,77,yes
7879,59,2,yes
7880,66,2,yes
7881,21,85,yes
7882,16,35,yes
7883,23,23,yes
7884,37,53,yes
7885,36,52,yes
7886,38,7,yes
7887,72,88,yes
7888,30,76,yes
7889,13,89,yes
7890,40,99,yes
7891,60,92,yes
7892,3,94,yes
7893,89,40,yes
7894,27,20,yes
7895,91,43,yes
7896,89,90,yes
7897,59,56,yes
7898,13,38,yes
7899,51,46,yes
7900,27,82,yes
7901,5,69,yes
7902,50,16,yes
7903,91,63,yes
7904,71,76,yes
7905,96,65,yes
7906,43,97,yes
7907,81,72,yes
7908,67,88,yes
7909,5,47,yes
7910,67,43,yes
7911,14,33,yes
7912,31,34,yes
7913,74,80,yes
7914,76,63,yes
7915,73,60,yes
7916,68,16,yes
7917,15,66,yes
7918,87,3,yes
7919,1,91,yes
7920,5,8,no
7921,56,62,yes
7922,15,12,yes
7923,65,70,yes
7924,83,52,yes
7925,33,82,yes
7926,72,81,yes
7927,33,54,yes
7928,94,18,yes
7929,62,81,yes
7930,86,88,yes
7931,6,20,yes
7932,70,77,yes
7933,45,24,yes
7934,51,12,yes
7935,26,73,yes
7936,41,39,yes
7937,23,50,yes
7938,76,20,yes
7939,29,2,yes
7940,43,84,yes
7941,53,71,yes
7942,59,72,yes
7943,34,55,yes
7944,20,25,yes
7945,42,82,yes
7946,96,54,yes
7947,78,13,yes
7948,51,53,yes
7949,62,8,yes
7950,49,36,yes
7951,23,72,yes
7952,4,69,yes
7953,9,48,yes
7954,34,8,yes
7955,38,64,yes
7956,80,36,yes
7957,50,9,yes
7958,36,84,yes
7959,28,48,yes
7960,84,24,yes
7961,85,21,yes
7962,69,58,yes
7963,81,42,yes
7964,10,82,yes
7965,93,29,yes
7966,46,77,yes
7967,89,100,yes
7968,69,79,yes
7969,25,26,yes
7970,8,98,yes
7971,44,9,yes
7972,46,48,yes
7973,85,22,yes
7974,55,98,yes
7975,14,21,yes
7976,95,18,yes
7977,15,77,yes
7978,76,76,yes
7979,4,34,yes
7980,58,99,yes
7981,22,30,yes
7982,58,72,yes
7983,80,23,yes
7984,53,85,yes
7985,94,21,yes
7986,87,6,yes
7987,95,16,yes
7988,97,8,yes
7989,100,26,yes
7990,28,67,yes
7991,35,61,yes
7992,41,83,yes
7993,94,1,yes
7994,7,3,no
7995,64,65,yes
7996,24,57,yes
7997,8,76,yes
7998,48,9,yes
7999,39,27,yes
8000,99,92,yes
8001,50,47,yes
8002,14,6,yes
8003,67,42,yes
8004,53,27,yes
8005,13,56,yes
8006,21,75,yes
8007,75,13,yes
8008,69,59,yes
8009,74,93,yes
8010,81,66,yes
8011,24,51,yes
8012,88,56,yes
8013,71,85,yes
8014,99,74,yes
8015,42,85,yes
8016,61,72,yes
8017,38,85,yes
8018,64,46,yes
8019,78,92,yes
8020,37,88,yes
8021,61,14,yes
8022,63,50,yes
8023,7,21,yes
8024,4,62,yes
8025,45,59,yes
8026,16,47,yes
8027,61,89,yes
8028,34,16,yes
8029,33,87,yes
8030,78,46,yes
8031,17,99,yes
8032,64,31,yes
8033,54,3,yes
8034,66,36,yes
8035,21,34,yes
8036,42,92,yes
8037,22,84,yes
8038,97,47,yes
8039,42,62,yes
8040,29,54,yes
8041,71,20,yes
8042,82,7,yes
8043,71,90,yes
8044,89,95,yes
8045,47,39,yes
8046,86,56,yes
8047,37,9,yes
8048,73,16,yes
8049,67,28,yes
8050,18,85,yes
8051,69,39,yes
8052,63,66,yes
8053,1,99,yes
8054,64,13,yes
8055,31,52,yes
8056,97,21,yes
8057,13,59,yes
8058,74,52,yes
8059,35,81,yes
8060,10,56,yes
8061,47,90,yes
8062,19,35,yes
8063,83,48,yes
8064,20,15,yes
8065,77,84,yes
8066,2,77,yes
8067,75,54,yes
8068,5,67,yes
8069,16,18,yes
8070,35,4,yes
8071,78,51,yes
8072,17,26,yes
8073,67,82,yes
8074,21,68,yes
8075,26,26,yes
8076,67,74,yes
8077,92,23,yes
8078,72,25,yes
8079,41,15,yes
8080,80,84,yes
8081,37,24,yes
8082,82,4,yes
8083,65,71,yes
8084,11,53,yes
8085,70,68,yes
8086,64,97,yes
8087,4,55,yes
8088,12,89,yes
8089,94,28,yes
8090,22,30,yes
8091,64,80,yes
8092,79,81,yes
8093,52,53,yes
8094,34,84,yes
8095,18,5,yes
8096,10,63,yes
8097,79,61,yes
8098,61,36,yes
8099,90,63,yes
8100,99,43,yes
8101,79,74,yes
8102,95,14,yes
8103,38,93,yes
8104,97,34,yes
8105,5,45,yes
8106,49,100,yes
8107,25,57,yes
8108,66,63,yes
8109,36,77,yes
8110,95,60,yes
8111,94,14,yes
8112,85,64,yes
8113,4,94,yes
8114,98,6,yes
8115,58,96,yes
8116,99,27,yes
8117,88,60,yes
8118,19,4,yes
8119,87,30,yes
8120,63,85,yes
8121,5,19,yes
8122,88,29,yes
8123,78,52,yes
8124,66,26,yes
8125,27,23,yes
8126,85,69,yes
8127,53,10,yes
8128,92,76,yes
8129,6,63,yes
8130,66,17,yes
8131,43,98,yes
8132,74,56,yes
8133,14,74,yes
8134,62,83,yes
8135,63,89,yes
8136,20,75,yes
8137,14,15,yes
8138,1,100,yes
8139,61,72,yes
8140,89,72,yes
8141,88,7,yes
8142,48,57,yes
8143,22,46,yes
8144,53,62,yes
8145,38,68,yes
8146,66,31,yes
8147,63,14,yes
8148,7,9,no
8149,4,55,yes
8150,48,37,yes
8151,66,7,yes
8152,43,41,yes
8153,97,12,yes
8154,24,49,yes
8155,40,81,yes
8156,70,70,yes
8157,14,11,yes
8158,68,20,yes
8159,99,45,yes
8160,39,8,yes
8161,96,41,yes
8162,81,39,yes
8163,20,2,yes
8164,5,56,yes
8165,86,97,yes
8166,86,97,yes
8167,80,67,yes
8168,95,66,yes
8169,23,3,yes
8170,26,54,yes
8171,31,6,yes
8172,84,9,yes
8173,81,87,yes
8174,10,40,yes
8175,27,67,yes
8176,44,50,yes
8177,15,82,yes
8178,91,17,yes
8179,80,15,yes
8180,6,47,yes
8181,39,68,yes
8182,3,41,yes
8183,62,86,yes
8184,89,18,yes
8185,72,16,yes
8186,59,100,yes
8187,100,28,yes
8188,85,42,yes
8189,7,22,yes
8190,24,15,yes
8191,4,32,yes
8192,9,5,no
8193,46,24,yes
8194,18,2,yes
8195,28,68,yes
8196,24,45,yes
8197,77,97,yes
8198,88,6,yes
8199,70,36,yes
8200,33,70,yes
8201,36,19,yes
8202,87,3,yes
8203,20,52,yes
8204,80,97,yes
8205,92,61,yes
8206,47,31,yes
8207,57,13,yes
8208,12,26,yes
8209,45,31,yes
8210,97,73,yes
8211,98,38,yes
8212,40,54,yes
8213,99,89,yes
8214,38,84,yes
8215,73,66,yes
8216,74,38,yes
8217,33,71,yes
8218,92,73,yes
8219,25,5,yes
8220,74,56,yes
8221,25,72,yes
8222,15,68,yes
8223,13,53,yes
8224,76,20,yes
8225,62,95,yes
8226,89,73,yes
8227,18,54,yes
8228,13,100,yes
8229,25,20,yes
8230,36,42,yes
8231,21,22,yes
8232,42,79,yes
8233,44,95,yes
8234,9,61,yes
8235,79,85,yes
8236,58,89,yes
8237,19,88,yes
8238,72,44,yes
8239,25,25,yes
8240,19,52,yes
8241,18,64,yes
8242,40,100,yes
8243,49,30,yes
8244,3,29,yes
8245,10,4,no
8246,52,16,yes
8247,71,92,yes
8248,17,61,yes
8249,72,12,yes
8250,58,74,yes
8251,17,9,yes
8252,72,78,yes
8253,34,19,yes
8254,26,59,yes
8255,10,60,yes
8256,94,59,yes
8257,73,94,yes
8258,88,12,yes
8259,94,81,yes
8260,34,42,yes
8261,30,56,yes
8262,91,7,yes
8263,63,42,yes
8264,76,60,yes
8265,68,18,yes
8266,72,63,yes
8267,13,7,yes
8268,65,81,yes
8269,91,12,yes
8270,96,54,yes
8271,58,57,yes
8272,40,10,yes
8273,48,74,yes
8274,79,30,yes
8275,87,68,yes
8276,74,46,yes
8277,14,47,yes
8278,51,20,yes
8279,81,43,yes
8280,72,14,yes
8281,13,53,yes
8282,56,94,yes
8283,7,26,yes
8284,12,37,yes
8285,53,81,yes
8286,42,78,yes
8287,29,15,yes
8288,46,49,yes
8289,29,85,yes
8290,81,16,yes
8291,89,59,yes
8292,9,66,yes
8293,80,4,yes
8294,42,31,yes
8295,77,78,yes
8296,33,54,yes
8297,17,18,yes
8298,80,42,yes
8299,7,24,yes
8300,33,51,yes
8301,60,44,yes
8302,29,63,yes
8303,43,2,yes
8304,32,40,yes
8305,73,33,yes
8306,59,26,yes
8307,56,58,yes
8308,98,78,yes
8309,93,59,yes
8310,27,84,yes
8311,28,51,yes
8312,94,98,yes
8313,93,99,yes
8314,94,17,yes
8315,57,13,yes
8316,2,11,yes
8317,30,91,yes
8318,14,20,yes
8319,66,6,yes
8320,77,81,yes
8321,98,72,yes
8322,53,36,yes
8323,44,11,yes
8324,2,54,yes
8325,35,74,yes
8326,6,45,yes
8327,62,72,yes
8328,17,41,yes
8329,63,92,yes
8330,13,29,yes
8331,88,61,yes
8332,71,55,yes
8333,56,90,yes
8334,18,44,yes
8335,79,26,yes
8336,93,35,yes
8337,93,45,yes
8338,19,43,yes
8339,66,32,yes
8340,79,13,yes
8341,46,26,yes
8342,5,82,yes
8343,45,46,yes
8344,27,47,yes
8345,8,27,yes
8346,44,54,yes
8347,29,42,yes
8348,86,8,yes
8349,88,56,yes
8350,70,44,yes
8351,13,80,yes
8352,5,74,yes
8353,62,92,yes
8354,68,68,yes
8355,23,5,yes
8356,70,67,yes
8357,35,60,yes
8358,42,63,yes
8359,31,90,yes
8360,25,73,yes
8361,88,80,yes
8362,45,4,yes
8363,81,20,yes
8364,1,96,yes
8365,29,9,yes
8366,20,89,yes
8367,46,6,yes
8368,70,3,yes
8369,53,72,yes
8370,84,33,yes
8371,55,33,yes
8372,23,14,yes
8373,58,50,yes
8374,44,15,yes
8375,79,83,yes
8376,43,64,yes
8377,21,90,yes
8378,61,51,yes
8379,96,81,yes
8380,86,52,yes
8381,11,42,yes
8382,19,47,yes
8383,34,27,yes
8384,85,28,yes
8385,67,30,yes
8386,94,32,yes
8387,64,55,yes
8388,82,18,yes
8389,74,63,yes
8390,92,55,yes
8391,20,98,yes
8392,20,92,yes
8393,50,63,yes
8394,27,1,yes
8395,10,96,yes
8396,7,37,yes
8397,56,7,yes
8398,49,99,yes
8399,57,64,yes
8400,21,4,yes
8401,88,37,yes
8402,56,84,yes
8403,3,20,yes
8404,83,16,yes
8405,74,38,yes
8406,82,50,yes
8407,18,41,yes
8408,45,10,yes
8409,58,26,yes
8410,5,83,yes
8411,2,29,yes
8412,46,69,yes
8413,69,59,yes
8414,62,40,yes
8415,26,15,yes
8416,4,47,yes
8417,100,58,yes
8418,72,60,yes
8419,45,73,yes
8420,1,65,yes
8421,90,31,yes
8422,93,75,yes
8423,79,47,yes
8424,20,2,yes
8425,56,67,yes
8426,9,97,yes
8427,77,79,yes
8428,58,97,yes
8429,83,12,yes
8430,84,37,yes
8431,56,48,yes
8432,38,55,yes
8433,29,89,yes
8434,78,58,yes
8435,27,85,yes
8436,67,27,yes
8437,24,14,yes
8438,24,69,yes
8439,11,25,yes
8440,87,63,yes
8441,54,100,yes
8442,5,17,yes
8443,47,18,yes
8444,18,54,yes
8445,73,3,yes
8446,46,86,yes
8447,7,25,yes
8448,89,35,yes
8449,99,89,yes
8450,84,22,yes
8451,53,81,yes
8452,8,80,yes
8453,5,79,yes
8454,62,32,yes
8455,81,27,yes
8456,73,18,yes
8457,73,7,yes
8458,6,62,yes
8459,18,75,yes
8460,72,29,yes
8461,40,100,yes
8462,81,46,yes
8463,10,35,yes
8464,48,73,yes
8465,14,89,yes
8466,100,81,yes
8467,24,67,yes
8468,4,86,yes
8469,87,59,yes
8470,10,45,yes
8471,28,51,yes
8472,1,79,yes
8473,69,18,yes
8474,37,91,yes
8475,37,33,yes
8476,100,70,yes
8477,65,94,yes
8478,85,39,yes
8479,68,75,yes
8480,19,93,yes
8481,70,24,yes
8482,44,84,yes
8483,7,82,yes
8484,19,27,yes
8485,100,17,yes
8486,7,89,yes
8487,49,69,yes
8488,56,6,yes
8489,3,94,yes
8490,33,43,yes
8491,32,49,yes
8492,35,74,yes
8493,38,83,yes
8494,72,36,yes
8495,27,87,yes
8496,78,12,yes
8497,63,81,yes
8498,98,48,yes
8499,58,82,yes
8500,70,72,yes
8501,59,15,yes
8502,55,86,yes
8503,11,17,yes
8504,89,79,yes
8505,70,39,yes
8506,46,26,yes
8507,59,90,yes
8508,15,53,yes
8509,81,17,yes
8510,47,79,yes
8511,19,37,yes
8512,96,62,yes
8513,44,92,yes
8514,58,70,yes
8515,79,51,yes
8516,69,98,yes
8517,45,13,yes
8518,51,31,yes
8519,7,22,yes
8520,81,19,yes
8521,5,32,yes
8522,35,68,yes
8523,48,94,yes
8524,56,54,yes
8525,16,77,yes
8526,92,99,yes
8527,65,24,yes
8528,53,86,yes
8529,91,42,yes
8530,36,25,yes
8531,85,27,yes
8532,43,9,yes
8533,12,89,yes
8534,56,55,yes
8535,74,94,yes
8536,14,53,yes
8537,26,5,yes
8538,31,92,yes
8539,8,22,yes
8540,87,11,yes
8541,74,10,yes
8542,84,36,yes
8543,97,2,yes
8544,50,52,yes
8545,88,83,yes
8546,81,92,yes
8547,27,24,yes
8548,55,24,yes
8549,22,48,yes
8550,22,59,yes
8551,97,75,yes
8552,44,44,yes
8553,28,34,yes
8554,36,88,yes
8555,58,14,yes
8556,78,81,yes
8557,43,90,yes
8558,48,19,yes
8559,32,91,yes
8560,48,29,yes
8561,47,48,yes
8562,78,3,yes
8563,33,71,yes
8564,24,37,yes
8565,37,79,yes
8566,92,76,yes
8567,78,62,yes
8568,41,45,yes
8569,54,2,yes
8570,21,61,yes
8571,58,71,yes
8572,10,70,yes
8573,24,84,yes
8574,83,83,yes
8575,77,46,yes
8576,96,1,yes
8577,30,84,yes
8578,67,81,yes
8579,23,17,yes
8580,8,17,yes
8581,74,54,yes
8582,74,53,yes
8583,54,11,yes
8584,60,77,yes
8585,10,30,yes
8586,8,89,yes
8587,92,31,yes
8588,19,80,yes
8589,3,82,yes
8590,36,80,yes
8591,39,65,yes
8592,49,73,yes
8593,24,24,yes
8594,97,24,yes
8595,66,4,yes
8596,21,1,yes
8597,9,90,yes
8598,42,98,yes
8599,86,88,yes
8600,8,9,no
8601,60,37,yes
8602,6,98,yes
8603,32,45,yes
8604,86,45,yes
8605,87,42,yes
8606,17,81,yes
8607,80,94,yes
8608,45,82,yes
8609,23,20,yes
8610,5,19,yes
8611,66,17,yes
8612,55,6,yes
8613,94,48,yes
8614,1,90,yes
8615,86,75,yes
8616,24,76,yes
8617,11,7,yes
8618,53,13,yes
8619,86,45,yes
8620,79,82,yes
8621,28,60,yes
8622,66,27,yes
8623,32,16,yes
8624,53,94,yes
8625,81,76,yes
8626,100,14,yes
8627,44,87,yes
8628,46,65,yes
8629,8,81,yes
8630,25,9,yes
8631,81,24,yes
8632,57,17,yes
8633,36,46,yes
8634,81,56,yes
8635,23,37,yes
8636,4,92,yes
8637,82,48,yes
8638,5,33,yes
8639,41,2,yes
8640,85,66,yes
8641,41,48,yes
8642,43,67,yes
8643,93,61,yes
8644,74,34,yes
8645,9,78,yes
8646,93,63,yes
8647,73,91,yes
8648,72,39,yes
8649,40,1,yes
8650,46,87,yes
8651,66,77,yes
8652,79,66,yes
8653,63,16,yes
8654,43,57,yes
8655,45,16,yes
8656,90,69,yes
8657,28,86,yes
8658,93,10,yes
8659,54,25,yes
8660,72,24,yes
8661,45,55,yes
8662,31,69,yes
8663,100,77,yes
8664,37,50,yes
8665,2,92,yes
8666,41,57,yes
8667,77,99,yes
8668,72,61,yes
8669,30,48,yes
8670,57,33,yes
8671,10,28,yes
8672,85,17,yes
8673,98,76,yes
8674,30,72,yes
8675,14,59,yes
8676,65,56,yes
8677,43,51,yes
8678,61,15,yes
8679,88,23,yes
8680,86,87,yes
8681,94,32,yes
8682,84,29,yes
8683,91,27,yes
8684,60,75,yes
8685,12,25,yes
8686,71,35,yes
8687,90,94,yes
8688,34,4,yes
8689,50,31,yes
8690,4,93,yes
8691,12,50,yes
8692,50,56,yes
8693,21,45,yes
8694,88,34,yes
8695,34,55,yes
8696,69,83,yes
8697,31,35,yes
8698,40,100,yes
8699,82,53,yes
8700,65,56,yes
8701,21,7,yes
8702,37,71,yes
8703,83,24,yes
8704,95,92,yes
8705,29,56,yes
8706,27,31,yes
8707,85,22,yes
8708,90,46,yes
8709,94,59,yes
8710,58,86,yes
8711,62,55,yes
8712,54,78,yes
8713,62,98,yes
8714,41,92,yes
8715,55,56,yes
8716,82,21,yes
8717,58,52,yes
8718,97,87,yes
8719,67,25,yes
8720,84,15,yes
8721,36,9,yes
8722,48,100,yes
8723,96,83,yes
8724,15,81,yes
8725,89,13,yes
8726,51,4,yes
8727,22,45,yes
8728,79,12,yes
8729,30,96,yes
8730,9,20,yes
8731,28,95,yes
8732,70,58,yes
8733,14,38,yes
8734,90,53,yes
8735,49,92,yes
8736,52,3,yes
8737,70,39,yes
8738,30,51,yes
8739,19,31,yes
8740,10,75,yes
8741,56,97,yes
8742,61,61,yes
8743,99,10,yes
8744,95,43,yes
8745,71,13,yes
8746,95,5,yes
8747,80,48,yes
8748,80,2,yes
8749,79,74,yes
8750,75,14,yes
8751,94,51,yes
8752,13,87,yes
8753,8,66,yes
8754,13,99,yes
8755,70,94,yes
8756,19,8,yes
8757,27,99,yes
8758,59,28,yes
8759,80,98,yes
8760,5,17,yes
8761,47,5,yes
8762,91,58,yes
8763,69,6,yes
8764,20,28,yes
8765,73,26,yes
8766,96,7,yes
8767,34,22,yes
8768,89,70,yes
8769,11,17,yes
8770,93,74,yes
8771,95,74,yes
8772,56,99,yes
8773,73,81,yes
8774,19,95,yes
8775,63,59,yes
8776,34,7,yes
8777,23,95,yes
8778,89,64,yes
8779,47,20,yes
8780,2,53,yes
8781,92,72,yes
8782,100,62,yes
8783,36,56,yes
8784,90,27,yes
8785,5,82,yes
8786,40,50,yes
8787,54,58,yes
8788,84,23,yes
8789,15,95,yes
8790,59,83,yes
8791,12,9,yes
8792,38,35,yes
8793,87,86,yes
8794,27,46,yes
8795,57,10,yes
8796,23,10,yes
8797,78,50,yes
8798,79,67,yes
8799,40,83,yes
8800,27,96,yes
8801,15,7,yes
8802,60,45,yes
8803,11,26,yes
8804,38,32,yes
8805,94,2,yes
8806,62,58,yes
8807,31,3,yes
8808,75,9,yes
8809,29,33,yes
8810,9,37,yes
8811,97,72,yes
8812,23,58,yes
8813,12,50,yes
8814,36,45,yes
8815,13,61,yes
8816,82,92,yes
8817,9,49,yes
8818,22,16,yes
8819,63,45,yes
8820,16,80,yes
8821,62,93,yes
8822,6,38,yes
8823,32,64,yes
8824,36,43,yes
8825,87,29,yes
8826,99,93,yes
8827,7,98,yes
8828,87,97,yes
8829,92,30,yes
8830,91,34,yes
8831,36,56,yes
8832,22,3,yes
8833,16,88,yes
8834,29,63,yes
8835,76,84,yes
8836,83,17,yes
8837,82,6,yes
8838,49,24,yes
8839,38,51,yes
8840,76,65,yes
8841,95,39,yes
8842,94,76,yes
8843,6,49,yes
8844,43,52,yes
8845,14,60,yes
8846,29,22,yes
8847,57,37,yes
8848,11,18,yes
8849,28,58,yes
8850,66,72,yes
8851,99,11,yes
8852,37,3,yes
8853,67,12,yes
8854,2,96,yes
8855,28,69,yes
8856,23,15,yes
8857,87,34,yes
8858,40,51,yes
8859,87,95,yes
8860,39,86,yes
8861,98,29,yes
8862,69,84,yes
8863,47,79,yes
8864,81,74,yes
8865,14,67,yes
8866,9,12,yes
8867,77,56,yes
8868,37,28,yes
8869,13,66,yes
8870,32,24,yes
8871,54,32,yes
8872,48,63,yes
8873,61,48,yes
8874,89,11,yes
8875,90,9,yes
8876,75,33,yes
8877,11,17,yes
8878,95,90,yes
8879,20,56,yes
8880,79,11,yes
8881,63,77,yes
8882,92,79,yes
8883,71,74,yes
8884,60,86,yes
8885,74,98,yes
8886,33,77,yes
8887,51,97,yes
8888,97,94,yes
8889,6,79,yes
8890,73,96,yes
8891,95,41,yes
8892,54,58,yes
8893,27,27,yes
8894,55,42,yes
8895,19,92,yes
8896,78,33,yes
8897,79,55,yes
8898,96,20,yes
8899,12,75,yes
8900,78,80,yes
8901,83,59,yes
8902,62,69,yes
8903,58,27,yes
8904,22,55,yes
8905,27,35,yes
8906,43,20,yes
8907,43,52,yes
8908,44,88,yes
8909,100,25,yes
8910,94,36,yes
8911,63,73,yes
8912,62,21,yes
8913,96,91,yes
8914,24,8,yes
8915,48,26,yes
8916,1,81,yes
8917,67,71,yes
8918,39,11,yes
8919,83,54,yes
8920,13,62,yes
8921,64,71,yes
8922,94,35,yes
8923,42,70,yes
8924,30,5,yes
8925,59,64,yes
8926,46,50,yes
8927,57,96,yes
8928,78,57,yes
8929,37,96,yes
8930,31,2,yes
8931,52,44,yes
8932,31,24,yes
8933,90,19,yes
8934,18,82,yes
8935,44,29,yes
8936,87,1,yes
8937,83,14,yes
8938,54,50,yes
8939,26,28,yes
8940,42,81,yes
8941,41,93,yes
8942,44,47,yes
8943,56,24,yes
8944,98,7,yes
8945,49,94,yes
8946,31,27,yes
8947,45,84,yes
8948,63,49,yes
8949,15,11,yes
8950,74,95,yes
8951,97,92,yes
8952,39,55,yes
8953,92,49,yes
8954,64,76,yes
8955,66,24,yes
8956,91,31,yes
8957,5,11,yes
8958,71,46,yes
8959,5,21,yes
8960,62,60,yes
8961,58,9,yes
8962,75,8,yes
8963,1,57,yes
8964,49,2,yes
8965,5,44,yes
8966,51,98,yes
8967,34,46,yes
8968,53,2,yes
8969,62,9,yes
8970,99,91,yes
8971,4,72,yes
8972,17,71,yes
8973,51,9,yes
8974,73,76,yes
8975,83,72,yes
8976,58,1,yes
8977,84,96,yes
8978,83,82,yes
8979,94,23,yes
8980,8,35,yes
8981,94,89,yes
8982,38,81,yes
8983,29,84,yes
8984,17,19,yes
8985,46,54,yes
8986,50,11,yes
8987,1,15,yes
8988,44,19,yes
8989,88,48,yes
8990,7,48,yes
8991,54,49,yes
8992,84,17,yes
8993,54,40,yes
8994,13,52,yes
8995,28,26,yes
8996,34,66,yes
8997,76,44,yes
8998,37,41,yes
8999,7,23,yes
9000,43,81,yes
9001,39,72,yes
9002,76,8,yes
9003,45,33,yes
9004,31,39,yes
9005,89,20,yes
9006,16,84,yes
9007,23,8,yes
9008,96,62,yes
9009,37,64,yes
9010,36,37,yes
9011,86,78,yes
9012,89,93,yes
9013,91,87,yes
9014,84,80,yes
9015,68,96,yes
9016,47,48,yes
9017,98,66,yes
9018,60,6,yes
9019,54,8,yes
9020,99,67,yes
